,peak 1 intensity,peak 1 area,peak 1 perimeter,peak 1 shift,peak 1 eccentricity,peak 2 intensity,peak 2 area,peak 2 perimeter,peak 2 shift,peak 2 eccentricity,peaks PC 1,peaks PC 2,peaks PC 3,peaks PC 4,peaks PC 5,peaks PC 6,peaks PC 7,peaks PC 8,SAED PC 1,SAED PC 2,SAED PC 3,SAED PC 4,SAED PC 5,SAED PC 6,SAED PC 7,SAED PC 8,SAED PC 9,SAED PC 10,SAED PC 11,SAED PC 12,SAED PC 13,SAED PC 14,SAED PC 15,SAED PC 16,SAED PC 17,SAED PC 18,SAED PC 19,SAED PC 20,SAED PC 21,SAED PC 22,SAED PC 23,SAED PC 24,SAED PC 25,SAED PC 26,SAED PC 27,SAED PC 28,SAED PC 29,SAED PC 30,SAED PC 31,SAED PC 32,SAED PC 33,SAED PC 34,SAED PC 35,SAED PC 36,SAED PC 37,SAED PC 38,SAED PC 39,SAED PC 40,SAED PC 41,SAED PC 42,SAED PC 43,SAED PC 44,SAED PC 45,SAED PC 46,SAED PC 47,SAED PC 48,SAED PC 49,SAED PC 50,SAED PC 51,SAED PC 52,SAED PC 53,SAED PC 54,SAED PC 55,SAED PC 56,SAED PC 57,SAED PC 58,SAED PC 59,SAED PC 60,SAED PC 61,SAED PC 62,SAED PC 63,SAED PC 64,SAED PC 65,SAED PC 66,SAED PC 67,SAED PC 68,SAED PC 69,SAED PC 70,SAED PC 71,SAED PC 72,SAED PC 73,SAED PC 74,SAED PC 75,SAED PC 76
SAED PC 32,-0.00901811636240026,-0.014809865261673327,0.03525921680987771,0.09614935947227865,-0.0547307316149852,-0.02421306847412821,0.026609197640069755,0.08720447856714682,-0.01768154374122936,-0.08742440576609789,-0.015395277150474692,0.11811425793938204,0.13619836634419688,0.14375960750618574,0.12967992507429715,-0.2677041556517339,0.07330619835459765,-0.06424907639898098,9.153237533343145e-18,7.007464391348378e-17,-7.0673714104754e-18,-4.470372105689214e-17,-1.5331524173886097e-17,2.3224702871264214e-17,5.830460030787602e-17,1.556260684822303e-17,-1.679048198883167e-16,5.514848278206811e-17,3.108804928360921e-17,-5.506422472412346e-17,-7.175362928461128e-17,-9.453577820722886e-17,7.382881006119548e-17,-1.605761900766735e-16,-3.380176163641253e-17,9.665933948221422e-17,4.3542314087396947e-17,9.844792512258489e-17,-3.627546595019558e-17,-7.904654604576955e-17,6.744293452163025e-17,-1.120319534045716e-16,6.14429413135825e-17,2.4062545934548333e-17,1.4177800866765958e-16,1.0749626523433615e-16,-1.532672621117881e-16,9.026605111211629e-17,3.5373759479496755e-16,1.0,4.236736058631782e-16,6.43046190887813e-17,-4.4517598912874874e-17,1.4296943262126216e-16,-7.308627454779872e-17,1.8915747976526442e-16,1.323900177896805e-16,-1.8644437966418007e-16,9.663272462972752e-17,-2.413911362926697e-16,1.935120162590116e-16,3.532144134659329e-18,3.133824761278558e-16,-2.1698599450680614e-16,2.0966330888123138e-16,3.029764040090195e-16,5.184989763812554e-17,-9.703716606453369e-17,3.3689722458294544e-17,-1.1973030617381282e-16,1.849400281275383e-16,4.976381462706403e-17,1.9307139568440925e-17,-1.3191328926930458e-16,-2.6100532183655553e-16,5.598124875669563e-17,-9.444351355394129e-17,-1.0747628244190078e-16,-1.0745704642797756e-16,6.818570732730987e-17,8.52611146112867e-17,-1.099960802239127e-16,-6.507674363402344e-17,-1.9100550553545696e-16,2.1721647076695375e-16,-4.018248786156995e-16,-1.1263469771316568e-16,-8.523537196487198e-17,-8.655378911267342e-17,-2.4990866929051033e-16,-4.6765621831624347e-17,1.9371085174300256e-16,2.0393909615481682e-17,0.02655575884735895
SAED PC 33,0.01304279744692702,0.029619467228454113,0.002835336627817297,0.05069003577207255,-0.028181937866437645,-0.006236141013374783,-0.02421195506218152,-0.04856197197489754,0.03856882296882118,-0.05957730450822333,0.009396790821836478,-0.15338878722491922,-0.015461155224501397,-0.14585942587009718,-0.045606861084331124,-0.05637643015047008,0.06263866616047749,-0.03473589770574663,7.301025070188685e-18,8.732566641359543e-17,-5.1031915288318634e-17,4.504124870672763e-17,-2.0081466825490796e-17,1.3371461108613733e-17,0.0,4.750150848571051e-17,-7.497420093216529e-17,-4.045512594786813e-17,-1.670547956170394e-17,6.72161266472386e-17,1.1063385829500693e-16,7.483893537546549e-17,1.2657193825418334e-16,8.201782819129393e-18,-3.405697594286631e-17,2.150150042156991e-17,-1.806455936206773e-17,1.0857419405435341e-16,-4.737879679772619e-17,2.6090070533178232e-17,1.1113007968788388e-16,-1.2423660659093575e-17,7.774349298710347e-17,2.1305531931742976e-17,1.1904039899754067e-17,-1.2147031508128284e-16,8.562149377581413e-17,1.0096723884574164e-16,3.3608689559327804e-17,4.236736058631782e-16,1.0,-8.422718187123784e-17,-4.1973207069283224e-17,4.566391591595996e-17,1.3221386085741862e-16,-1.9905615500980857e-17,1.6972972242264035e-16,1.6555002018077393e-16,3.346830202546816e-16,6.047476230614976e-17,2.0826671510368495e-16,-1.814994616213561e-16,4.3325733369732036e-16,2.1315870168210816e-16,-1.0378624291227511e-16,-2.1738495154542956e-16,-6.623460836799529e-17,1.118712458024503e-16,1.612344314542456e-16,-2.2020548462865682e-17,6.435328779570615e-17,1.4174064426443756e-16,7.586636755903684e-17,5.168694127147133e-18,4.152252584236551e-17,1.7811765919802996e-17,-4.260928373582119e-17,2.6759331825693343e-17,6.065034368608168e-17,3.3339963874116765e-17,8.48821868383795e-17,-2.4884673345317446e-16,-2.154380239245951e-16,8.994836249658928e-17,-2.9251016435521114e-16,1.7063420092434925e-16,-1.0170836796018509e-16,1.0019208123920609e-16,-1.4050064742708112e-16,-2.3404785636748453e-16,-1.1218742262780696e-18,1.316285935040073e-16,2.397253865239744e-17,0.31906116047384464
SAED PC 34,-0.04863130599824568,0.005636338395010686,-0.02522140807734268,0.012647268220187143,0.11181484792620267,-0.019408866850602807,0.0347134355811764,0.007474663696842632,0.01399657052698512,-0.010689151139460618,-0.026902590731935166,0.080512108610347,-0.10550852338652926,-0.0035949752092739196,0.09293266749805966,0.02517005866500943,0.024653759978723655,0.16950725975512615,-4.836447523268302e-17,7.920779017479494e-17,-1.5659984250630435e-16,4.1561603329576487e-17,1.881515852900365e-16,4.0716897266775366e-17,3.2268816112091855e-16,-7.770568994656713e-17,6.244127653213618e-17,1.87998168278448e-16,1.5684664596796774e-16,-1.7327163429875846e-17,-2.0013071444248735e-16,1.0301044340164244e-16,6.672403683758872e-17,-1.3403586278502354e-16,-9.876716641003326e-18,1.4121703434296177e-17,-8.382119862340813e-17,4.489832003599413e-16,-5.770850578456917e-17,5.85390268728147e-17,2.873866041676604e-17,-2.734625555727256e-16,1.7535820513852134e-16,2.460837178977851e-16,-5.225827159656023e-16,-2.2903056373157983e-17,-4.0970687937942524e-16,-3.442202507123298e-17,-1.9674756241348127e-16,6.43046190887813e-17,-8.422718187123784e-17,1.0,-6.499143567577486e-16,-4.104062627695367e-16,-6.115429346370789e-17,-8.038849823460303e-17,-4.686684361754249e-17,1.74131155002432e-16,7.058907533296956e-18,-5.0262962592687014e-17,-2.0329888653791825e-16,1.9867462892108797e-16,-1.0925833903197825e-16,2.6998809613229616e-16,-5.220642207239961e-17,-4.8824692206433645e-17,1.1552101889340995e-16,1.5649119865810624e-16,-2.4883392162985925e-17,3.109745370707914e-17,3.11975487075423e-17,-3.131854677904613e-17,4.343921021396957e-17,-2.188467994924054e-16,6.823668847443706e-17,6.528634964554127e-17,9.103782372146508e-17,2.538434977285932e-17,-8.750863283108085e-17,9.434384420780663e-17,6.228224719245443e-18,1.0415850968105136e-17,-6.338373363555485e-18,-1.7835227274645907e-16,1.2815984337482323e-16,-1.0757584422141398e-16,-1.7387118696443919e-16,1.1846019058406975e-16,1.0537755133228261e-16,-5.404282038332024e-17,-5.465878380417979e-17,-2.303545543725327e-17,-2.7808689982625885e-17,-0.0005810311483627876
SAED PC 35,-0.015608041952182981,-0.012670055509725782,-0.02963818924713601,-0.05509819606514716,0.08562024179452854,0.05069869048712496,0.008467199074384322,-0.018671635649354566,-0.023013321168950465,0.010934504771305318,-0.002563080986888427,0.05968499484200675,-0.10141460271037886,0.024612624582606255,-0.046220308670015704,0.13633741993976298,0.003635852083947133,0.10496269471174856,-2.2196058910194495e-17,-9.77398863642344e-17,-9.609497373597264e-17,-5.877742624432941e-17,1.581394406295562e-16,-6.0341281028922445e-18,-1.6930580984546434e-16,3.210935285482466e-17,-2.776085754037626e-17,-1.0004747782613162e-16,1.0015658688027884e-16,-7.648483614820017e-17,1.4066745790663829e-16,-2.4400999608877596e-16,-1.1033274496207895e-16,-9.65743429257255e-20,1.5055212862771373e-17,9.849731688482366e-17,1.8965827851108194e-16,7.258694222475335e-17,-2.7925668725192785e-18,-7.790080485937435e-17,-9.016885066319e-17,-2.6352438759741307e-16,2.7064214673494465e-16,4.243654455769755e-17,6.906762202855819e-17,-1.4527037604242954e-16,1.750553367307035e-16,-2.786472808709246e-16,-3.8858655035777016e-16,-4.4517598912874874e-17,-4.1973207069283224e-17,-6.499143567577486e-16,1.0,6.407886206381186e-16,-2.2268820240146467e-16,-1.0910404517502544e-16,1.7727645164362088e-16,-1.6899073672594076e-16,4.7971614500914334e-17,-6.814123609598416e-17,9.872641418145488e-17,-1.651867778382331e-17,-1.2722108442025293e-16,-8.174553953329397e-17,-1.6578949126690294e-17,-4.770778153834244e-16,1.4385515182931376e-16,5.8180890807451035e-18,-1.4904580820584682e-16,1.6689549090850397e-16,-1.213639293119088e-16,-3.182618984624457e-17,-8.327034873582602e-17,-4.56974162575676e-17,1.7947532337209053e-16,-1.0462029550081712e-17,-1.343174962758255e-16,-1.7057476254694248e-16,1.9698378342849528e-16,4.6894434366103337e-17,1.313304468484243e-16,-3.25478963608682e-17,-1.5029261817889113e-16,-8.468803770022363e-17,3.690053697239135e-17,-1.2735726832971718e-16,-8.889688916903396e-17,1.2265164131251003e-16,-2.9484240310179265e-17,2.130963921685631e-16,1.2844723281784744e-16,1.9312291086436005e-17,1.1833641210955553e-16,-0.0277858220894504
SAED PC 36,0.020806018581198057,-0.01688144874382461,0.057806623316303526,-0.05450984983486144,-0.03390821043728747,0.059222232258618786,0.010900471143705034,0.029236829485842938,-0.005352723066935583,-0.036412640261043835,-0.003256235140332023,0.07921287456544078,0.03248604224913181,0.2688299302418892,0.0013962032434277694,-0.0570009763382523,0.010666025431473887,-0.009204042623999898,-6.217656417893781e-17,-1.1600090796115482e-16,1.1114297297746216e-17,-7.491780314469213e-17,-4.4202910006951685e-17,-5.478548615269831e-17,-1.3663763391896288e-16,4.9667993333783347e-17,4.8009210923552326e-17,-1.1310099243565316e-16,3.802533918103566e-18,-6.688921078226261e-17,8.833533790779833e-17,-5.4865925021859304e-17,-1.6410670450225127e-16,-9.251474421099888e-17,1.0504907463762385e-16,2.8559175613224703e-16,1.3158049021917733e-16,5.739545756165926e-16,1.2465948871500177e-16,7.572924191577807e-17,3.2886641502986303e-16,-3.693580967529511e-17,-5.992338917982658e-18,-4.414814495306078e-17,-2.2528561800673014e-16,8.354714286849275e-17,3.9097986057011754e-16,6.520273562195246e-16,7.563662810242398e-17,1.4296943262126216e-16,4.566391591595996e-17,-4.104062627695367e-16,6.407886206381186e-16,1.0,-9.578084699979193e-16,2.5175033294843887e-16,-5.1160092623480876e-17,3.539005260537243e-16,-5.490700166159718e-16,9.581618997453783e-17,1.1066220982816737e-17,-6.897116058575717e-17,-3.266878056866522e-18,-1.7061837508788485e-16,2.6616603446450713e-16,2.6133497489066027e-16,-2.3539891377194583e-17,-2.739022702242505e-17,6.573589350028634e-17,9.364707925705888e-17,-9.694686258299358e-17,1.906324178436284e-17,-2.0241876521414967e-18,-1.130728485061885e-16,-1.3630646016443622e-16,3.7840590496742446e-17,5.1996277633236967e-17,-8.912881873536823e-18,-1.49951851483767e-16,-2.793769332490174e-16,-1.9420813772503516e-17,-1.841939614067591e-17,5.712688754363904e-17,1.1862805112327866e-16,-1.60398343247799e-16,1.2186207604934681e-16,-1.7323257507587327e-16,-5.2700644321352725e-17,1.5772207786167063e-17,-9.868574288690261e-17,-4.961342263140006e-17,-9.327933264443837e-17,5.761062130514817e-17,0.12738700674730474
SAED PC 37,-0.04485829791129245,-0.017813726916145755,-0.032489105250424095,0.04056506558692314,-0.029422721280798352,0.025321247269615196,-0.0007163399413009083,0.011642838936999602,-0.029544474655424553,-0.09375098646006416,0.0055244619033716896,0.0495381678192801,0.012130363050785778,-0.040167562017290756,0.0014667583081936484,-0.02194751901513989,0.1132636176989189,-0.1101299667036806,-2.0956034667660785e-17,6.235475178803787e-17,0.0,5.1531704643572444e-17,6.966201961859e-17,-2.454101043029802e-17,2.1744399824737977e-17,-6.190926846683225e-17,5.645219017854826e-17,3.271530436038409e-17,7.884006741845318e-17,-1.1413231612089295e-16,-1.539384143762189e-16,-3.2108717212072853e-17,-9.434155500256916e-17,-1.086405240556436e-16,1.0205013041252714e-17,-2.3876346702298513e-17,5.4129604514401824e-17,-1.265201303461566e-16,-1.9023757764472087e-16,-8.640690082011923e-18,-2.1676559422621006e-16,-7.370929413477637e-17,1.8118701136975105e-17,-4.62297090247989e-18,9.363347963982263e-17,-1.830042358291929e-16,3.207009857758466e-18,3.16862450784624e-16,-1.0164366931054807e-16,-7.308627454779872e-17,1.3221386085741862e-16,-6.115429346370789e-17,-2.2268820240146467e-16,-9.578084699979193e-16,1.0,3.0736851102579673e-16,1.3809998663254443e-16,-4.677898544551154e-16,-4.9231405623486534e-17,-6.351534370014914e-16,3.5319221903411493e-16,-2.6126349418260806e-16,-1.768610369723134e-16,-1.5285607983697903e-16,1.1558942918501111e-17,8.149227206273888e-17,-9.783677979498632e-17,-9.859321732174475e-17,3.757688732861779e-17,0.0,-2.0952449274590984e-16,-3.640450198902127e-17,-1.1424790278120812e-16,1.486823945255129e-16,8.294686692832075e-18,-4.254944076967441e-17,1.5998674638534268e-16,-1.1540368844453467e-17,-3.700803966263619e-16,5.5097266682702924e-17,4.933689626696965e-17,1.5066895038131178e-17,8.73207634837937e-17,1.3162900004922097e-17,-1.6773175060985453e-16,-3.556851316019625e-17,1.3922918831198803e-16,1.616573916906719e-16,-3.64676219654558e-16,6.281906935264325e-17,-7.530081393310803e-17,9.044433493771298e-17,-4.788839149822673e-18,0.06141595109331848
SAED PC 38,0.034969802171688935,0.011522195282567262,0.08336308616039366,-0.07101654859436636,0.007551523304620456,0.03635203986526704,-0.022347780967801836,-0.034592761384791344,0.1027281947907626,0.029692597700564084,0.013094751385782265,-0.09616652957017144,0.00947695537089207,0.19940570428828314,0.035940879943715365,-0.02847264085031638,-0.08547433611193452,0.13266105231292746,1.9173061734597944e-17,5.67081231216428e-17,-4.3466621125565184e-17,9.20096929878423e-17,-9.429383484161948e-18,-1.463882439202206e-17,1.2839616940833653e-17,-4.222723591125093e-17,-1.9388053880694733e-16,1.0633363620831136e-16,-3.32524457332031e-18,1.308212490013253e-16,-2.5873791486662518e-17,5.612623159961206e-17,1.2549318480977315e-17,-4.1656731757492326e-17,-5.746076929986859e-17,1.4602004743051072e-17,-5.4792700075858146e-17,-1.3269477115986717e-16,-1.9759777736250714e-17,4.95637255195823e-17,5.63581346959426e-18,-1.4644536984269723e-16,-1.543672037586552e-16,-1.5715666645165314e-16,1.1452644165846746e-17,1.5570251106591104e-16,3.043402684622785e-17,6.406698995269706e-16,9.915495067036259e-17,1.8915747976526442e-16,-1.9905615500980857e-17,-8.038849823460303e-17,-1.0910404517502544e-16,2.5175033294843887e-16,3.0736851102579673e-16,1.0,7.76116432155136e-17,-1.682363161248137e-16,3.2277065763336255e-16,1.0543050207552856e-16,-8.820366989418739e-17,4.5336687453671647e-17,-2.475913762337736e-16,1.7406966278373558e-17,-2.703312645462819e-16,-3.3880053193922424e-17,1.433535889877633e-16,1.2974129822476405e-17,-1.476444323371656e-16,-1.2196772287284123e-16,1.7232409868792304e-16,-1.1515769517380677e-17,6.711682730378707e-17,-1.2986176468881045e-16,-7.241806866592289e-17,1.2461607644675414e-16,-9.168841921188593e-17,8.986975014493162e-17,1.0123622334697555e-16,1.608813930203579e-17,5.591252050646142e-17,-2.5791319585276746e-16,7.347456620961681e-17,-9.27138593573402e-17,8.768578546522178e-17,-3.5441666506511736e-17,-2.841426737995689e-18,-4.996794613917544e-17,-2.9081811247247586e-16,-5.5051252165979774e-17,-4.168459525901804e-17,3.553674463031236e-17,-1.62391354816961e-16,0.04989659744897117
SAED PC 39,0.02116856388745165,-0.030170247173762016,-0.006594980068136552,0.024428339391093932,-0.0007836592010591714,-0.011052975071918368,0.024366418001988834,0.06596134734496233,-0.01840572166395815,-0.1651463758435361,-0.009385992900304183,0.1557487308660149,0.06266406688174415,0.10864084577676843,0.12797665965480914,-0.06241225105302029,0.17931823466893346,-0.026266926760816253,-4.612127201977769e-17,-5.1769076025346374e-17,1.9458880840675497e-16,-4.6074438502459674e-17,6.125010238973559e-17,1.2538336862489416e-17,7.406340246926004e-18,-3.163028943539755e-17,-3.2962507116430395e-17,4.701007995052948e-18,-8.503653824174954e-17,6.059849213135687e-17,5.0476374676819805e-17,-2.764509466273116e-17,-1.2698948077410286e-16,4.922488587878842e-17,9.384984567336193e-17,3.7273961696598145e-18,-2.1156498076366774e-16,-3.303866166703634e-17,-2.466141091751814e-16,-1.0153686684775949e-16,1.5171027101228278e-18,4.5647373879589415e-17,9.179949042969242e-17,-1.5037677481772233e-16,-6.059558723996895e-17,8.019988161817799e-17,2.621608105801966e-17,5.864358989215039e-17,-1.842717751475395e-17,1.323900177896805e-16,1.6972972242264035e-16,-4.686684361754249e-17,1.7727645164362088e-16,-5.1160092623480876e-17,1.3809998663254443e-16,7.76116432155136e-17,1.0,-4.738638883711028e-16,8.617230260928273e-17,-3.451719037836993e-17,9.972276671628657e-18,6.960189259358716e-17,1.903342728885037e-16,1.5424010458698063e-16,-3.5925864436729805e-16,2.379172171448239e-17,3.1841174281818277e-16,-1.0074523823277234e-16,3.283961494730237e-17,9.336727916682695e-17,-1.7292517903541082e-16,-1.7152924297117122e-16,-1.1048760725516897e-16,1.5140019867607458e-16,-1.0806564764652129e-16,6.65428226774406e-17,8.480130999100717e-17,1.991284513650765e-16,8.970515112710547e-17,-2.279062841653893e-16,-2.301498930241081e-17,2.188397917686567e-16,-2.068944975450721e-16,-3.474637633842632e-17,-2.5032380727039513e-16,-6.928242130400482e-17,2.719157986836174e-16,-1.3686834320160214e-16,4.005244774934378e-18,4.219913809396874e-17,-3.9674469261386516e-17,-1.1309104450364617e-16,4.893366441556493e-18,-0.01393223472843264
SAED PC 40,0.0015128261289694526,0.009501229095552132,-0.03999055148136599,-0.04643421932725866,-0.011602945722108817,-0.021537261724157306,-0.009948325413322402,-0.04714239766845241,0.06399795077653682,-0.12169159146262548,0.004671278119748497,-0.05575562429238544,-0.09164092647156415,-0.13864331603446736,0.06455322617116907,0.19626196119827227,0.1507454643207512,-0.06741377549363775,1.1566869196384113e-17,-6.391776537924471e-17,1.0972344081647023e-16,-2.2009759431252355e-17,-5.604713421429071e-17,3.593738137427282e-17,-7.429818399056485e-17,1.5121593895134764e-16,9.713430810052944e-17,-1.383333665819741e-16,-6.622447600374388e-17,-4.129172136647961e-17,-2.70845781032149e-17,7.161748907671562e-17,1.0631501010408035e-16,-1.1257160850198324e-16,1.3337541301379583e-16,1.2305406903390254e-16,-9.848843577152487e-17,3.314339446338985e-17,9.095436679569225e-17,8.414417606720696e-17,-4.3754968179623203e-16,3.6442860789583936e-17,1.261407627136499e-16,2.1719740485501023e-17,-2.1275686491368676e-16,1.3018203665791949e-16,-1.890254009887047e-16,1.657168746369035e-18,6.108647835959887e-16,-1.8644437966418007e-16,1.6555002018077393e-16,1.74131155002432e-16,-1.6899073672594076e-16,3.539005260537243e-16,-4.677898544551154e-16,-1.682363161248137e-16,-4.738638883711028e-16,1.0,1.4205093355243177e-16,-2.9149952398141007e-16,2.067470364560606e-16,1.3390622402035779e-17,-5.1109568672791537e-17,-9.009539435884868e-17,-1.2737336190655234e-16,1.16352315516114e-16,1.6748296837557215e-16,1.788843444184514e-16,1.0643354646867995e-16,-2.779019627642202e-17,-5.472671258612839e-17,-1.0987793459411818e-16,-9.201633143086089e-17,1.7146050467512757e-16,-1.934342687119511e-16,-7.978537518697011e-19,1.1344909902338117e-16,-9.409945019981126e-18,-1.3148168966202298e-16,2.2319813712507e-16,1.220362912058866e-16,-9.046104658413705e-17,-1.3818042475940455e-16,-1.517945339147003e-16,1.1537823525237165e-16,2.9395947781567097e-16,-2.0602203163678932e-16,1.6334229244652407e-16,-1.6726541359731648e-16,1.4309715943715737e-16,1.206067806539118e-18,5.855460331993248e-17,1.0431366703179778e-16,-0.04563489890653239
SAED PC 41,-0.0264763955810065,-0.007764768271391249,-0.016107014730973285,0.009811092087690133,-0.00852625173326716,-0.026010290743749515,-0.015786589500626686,-0.05090025916858611,0.012205575733499771,0.006261101375896783,0.013793537390300155,-0.02249819648178998,-0.09509984727828003,0.012603132146759333,-0.06853383391127357,0.0015775712093326244,-0.01463929560690257,-0.057138787210911604,-1.5908982739513252e-17,6.07286854870197e-18,-3.49112783787909e-17,-2.3792771856845655e-17,-4.7965117764692925e-17,8.923054258446443e-17,0.0,-2.261055724891228e-17,-2.9322692746262915e-17,1.2744866250883087e-17,-1.1375422605365185e-17,5.347112727639382e-17,8.950690151809174e-17,2.3781704274973044e-17,-9.423727956604072e-18,-5.320718920857003e-17,-3.7105189834738895e-17,1.2401977249073873e-17,6.185582285809139e-17,6.425735533474042e-17,7.374194065977448e-17,5.2362246623325734e-17,9.100024381737772e-17,8.121372043801855e-18,3.654725689114965e-16,2.273219113800095e-16,3.599033893482353e-16,-6.555656561055192e-17,4.4976650838315907e-17,-3.526850492349155e-16,-3.150746212904799e-16,9.663272462972752e-17,3.346830202546816e-16,7.058907533296956e-18,4.7971614500914334e-17,-5.490700166159718e-16,-4.9231405623486534e-17,3.2277065763336255e-16,8.617230260928273e-17,1.4205093355243177e-16,1.0,-5.746054667717685e-16,-1.4483443823999646e-16,-1.5703221749276864e-16,-2.5214309138946127e-16,-2.3223712240657143e-16,-1.6911285718409479e-16,7.457991937308215e-17,9.350676380163316e-17,-3.994520877246516e-16,6.266428524347173e-17,2.9624239556615647e-16,-7.743837520345987e-17,-9.034499417457382e-17,-2.7552220873168727e-16,-4.987731391506307e-17,-7.755245410179649e-17,-7.007714594307473e-17,1.5334463949089034e-16,3.9235803846277023e-17,-1.3161140146642572e-16,-3.874560295923753e-16,-1.5264676677730075e-16,7.714323860034006e-17,9.071321803125912e-18,1.7320761170809527e-16,-1.6736999262468052e-16,1.2008869393737168e-16,8.981572516664644e-17,5.877825126360446e-17,-6.469908677705939e-17,-1.3535328810270755e-16,-3.300171505472834e-17,-1.0879363783923986e-16,8.581681632245223e-17,0.07407883087736652
SAED PC 42,-0.008862908809804396,-0.0008069100613182983,0.00673093729146157,-0.01925474389012521,0.056043444497866496,-0.024201511251514863,-0.0045402928079536775,-0.03893164265972918,0.0024198719186025288,0.08917621658295365,0.0036085592710832924,-0.011074766201813729,-0.09255237654020348,0.07338721732280898,-0.08227698205510536,0.004494380880168185,-0.10830021901411592,0.09913712785246943,2.638098218885434e-17,-6.377856990592598e-17,4.9537913885677555e-17,1.8365944840633278e-17,-7.391721234007195e-17,-4.406368610518921e-17,-1.527802576629335e-16,1.445028905447665e-16,-5.965493756526245e-17,8.20496349194458e-17,5.4763733106452544e-17,6.73878316633429e-18,-1.2483474964611472e-17,-9.224922739339177e-17,8.875630958440966e-17,-4.484573583382341e-17,-7.816001281239036e-17,2.066605232247913e-17,-5.563136325789659e-17,-1.1521436914921039e-16,-6.765627523505257e-17,-9.804280174385134e-17,-5.539844144226705e-17,6.779526829621431e-17,8.638581684117419e-17,-9.078782477524066e-17,-7.048783953184493e-17,1.5707879571897905e-16,-1.715171483634979e-16,4.5082656690245004e-17,1.4659681693146362e-16,-2.413911362926697e-16,6.047476230614976e-17,-5.0262962592687014e-17,-6.814123609598416e-17,9.581618997453783e-17,-6.351534370014914e-16,1.0543050207552856e-16,-3.451719037836993e-17,-2.9149952398141007e-16,-5.746054667717685e-16,1.0,5.191149945670713e-16,-8.184849421534434e-17,1.4139413572470942e-16,9.705985715150419e-17,5.788482842186686e-17,3.3506350201066615e-16,-6.622285265358038e-17,7.022004934802293e-17,-9.917019504114859e-17,6.70441963584494e-17,1.318823431750791e-17,2.3433710032214373e-16,-3.060976666166486e-16,1.697184135411327e-16,-7.683190872684734e-17,1.349873473287444e-16,3.817340618901505e-17,6.0401544564833e-17,3.289777379842395e-17,-1.045955597690932e-16,1.6429148185869815e-16,-2.099409641313001e-17,-7.902561063952972e-17,-4.423196612356748e-17,1.0084219869418436e-16,2.1042591172154426e-16,-2.0580306271782414e-18,7.165740309439911e-17,3.1676294959066496e-16,-3.3050091330659503e-17,-1.728334285483948e-16,1.9911951369541912e-16,8.840250152018695e-17,-0.05588103472461452
SAED PC 43,0.03665852795769141,-0.011472674244062587,-0.026280244842261623,0.05712148107049731,0.1028989609088886,0.030249744552972076,-0.0006925777507586828,-0.020016192841362506,0.055042306398101926,-0.09946178420354879,0.0037789853887566735,0.030743167391491504,-0.06964994162801609,0.0007690438327087885,0.1040537821076881,-0.053848901857069864,0.09767390305777046,0.14910716916389957,1.5365276140713457e-17,-1.3414208038238193e-16,1.2127432613886368e-16,-3.7900428593697476e-18,-4.975740332472673e-17,-1.1139039886255954e-17,-2.648362133782867e-16,2.648307131971376e-16,-2.6904530269604126e-16,-2.5444912004540002e-17,2.273016907831184e-16,-1.3035666717562668e-16,-1.2410077297908474e-16,-8.81636040459843e-17,2.5331273507575014e-16,-1.5807215607941606e-16,-1.134840868477617e-16,1.0887525326540001e-16,-1.4618645639236904e-16,-1.71217072017899e-16,-1.0675346051148623e-16,1.0218898490310503e-16,1.3915950327345163e-16,7.215065134354653e-17,1.255300137817801e-16,7.180996020233477e-17,4.462474846857665e-17,1.1904745783891153e-16,-1.0868819527315127e-16,-2.7394715375340803e-17,-3.663559123611307e-16,1.935120162590116e-16,2.0826671510368495e-16,-2.0329888653791825e-16,9.872641418145488e-17,1.1066220982816737e-17,3.5319221903411493e-16,-8.820366989418739e-17,9.972276671628657e-18,2.067470364560606e-16,-1.4483443823999646e-16,5.191149945670713e-16,1.0,-8.893962895665084e-17,-6.486156312079118e-16,6.131510315777019e-16,-2.040323224227372e-17,8.219761787511397e-17,-2.1759732339933648e-17,2.2658902831988096e-16,7.592893648240189e-17,2.1055866387929596e-16,-2.68846327351279e-16,-3.4378722170453393e-16,1.7285514107300425e-17,-1.9546779302270158e-16,4.5022122005819185e-17,-7.913609217471055e-17,-2.0214144622874585e-17,2.208341561876694e-16,-7.51604366586475e-17,-2.0423501573910782e-16,-8.178592954804639e-17,5.755979116437792e-17,1.179124907496384e-16,9.177608586871153e-17,-2.1971598047630232e-16,-1.447947943996286e-16,3.555591822968616e-16,-2.2012640503106977e-17,-1.935733845077493e-16,-1.3552597108487264e-16,-4.6105583739135326e-17,-8.192439414088588e-17,-1.3947457544820312e-17,0.012170725475582301
